pid,found,majorcat,school,college_area,sex,age,graduy,gradum,industry,occupation,firm_size2,firm_size,firm_type,job_status,worktime1,worktime2,worktime3,income,health_insur,employ_insur,labor_union,labor_union2,gpa,leave_of_absence,graduate_college,arba,language_train,job_train,certification,birth_area,living_area,faedu,maedu,pre_parent_income,parent_income,military,weight,year,col_code,experience,colcode_2,elite_college,edu,general_highschool,transfer,career_ready,college_satisfaction,stem_major,lnincome,worktime,hourly_income,ln_hourly_income,lnworktime
118308,3,1,1,2,2,22.33333333333333,2015,2,85,1,9,9,1,1,40,0,0,157.28171,1,1,3,,4,2,,2,2,2,2,14,2,4,4,5,5,0,19.61910775910551,15,73005000,19,730050,0,0,1,0,6,5,0,5.0580387,40,9144.2852,9.1208839,3.6888795
118312,3,1,1,2,2,21.66666666666667,2015,2,31,1,5,5,1,1,40,0,0,188.73805,1,1,2,,3.6,2,,2,2,2,2,2,2,4,4,3,3,0,19.61910775910551,15,73005000,20,730050,0,0,1,0,0,3.5714285,0,5.2403603,40,10973.143,9.3032064,3.6888795
118319,3,1,1,2,2,24.16666666666667,2015,2,52,1,2,2,1,1,40,0,0,170.91278,1,1,2,,3.9,2,,2,2,2,1,2,2,4,4,3,3,0,19.61910775910551,15,73005000,9,730050,0,0,1,0,1,3.5714285,0,5.1411533,40,9936.79,9.2039995,3.6888795
118325,3,1,1,2,2,22.25,2015,2,65,1,1,1,1,5,45,0,0,314.56342,2,2,2,,3.7,2,,2,2,2,2,2,2,6,4,6,5,0,17.70206126344296,15,73068000,11,730680,0,0,1,0,2,3.8571429,0,5.7511859,45,16256.507,9.6962481,3.8066626
118334,3,1,1,1,2,21.58333333333333,2015,2,86,1,9,5,1,2,40,0,0,141.55354,2,1,2,,3.6,2,,2,2,2,1,8,8,4,4,4,4,0,9.052040761495139,15,73088000,16,730880,0,0,1,0,3,2.4285715,0,4.9526782,40,8229.8574,9.0155239,3.6888795
118335,3,1,1,1,2,22.25,2015,2,90,5,8,8,8,2,45,0,0,136.31081,1,1,3,,3.4,2,,2,2,2,1,1,1,2,4,3,3,0,9.052040761495139,15,73088000,10,730880,0,0,1,0,0,3.7142856,0,4.9149375,45,7044.4863,8.8600006,3.8066626
118339,3,1,1,1,2,23.75,2015,2,85,5,9,4,6,1,40,2,1,125.82536,1,1,3,,3.7,1,,1,2,1,1,1,1,6,4,6,5,0,9.052040761495139,15,73088000,9,730880,0,0,1,0,0,1,0,4.8348951,43,6805.0493,8.8254204,3.7612002
118353,3,1,1,8,2,27,2015,2,90,1,7,2,5,1,40,0,0,136.31081,1,1,3,,3.9,2,,1,2,2,1,1,1,3,3,4,4,0,13.29090441849345,15,73038000,19,730380,0,0,1,1,3,3.1428571,0,4.9149375,40,7925.0469,8.9777832,3.6888795
118360,3,1,1,8,2,22.25,2015,2,23,2,2,2,1,1,40,0,0,209.70894,1,1,2,,4,2,,2,2,2,2,8,8,4,4,7,8,0,12.66605004081698,15,73055000,6.5,730550,0,0,1,0,0,3.7142856,0,5.3457208,40,12192.38,9.4085665,3.6888795
118364,3,1,1,2,2,22.5,2015,2,90,5,3,3,4,1,40,0,0,146.79626,1,1,2,,.4,2,,1,2,2,1,2,2,4,4,3,3,0,8.739240408701363,15,73068000,9.5,730680,0,0,1,0,1,5,0,4.9890456,40,8534.667,9.0518913,3.6888795
118371,3,1,1,1,1,25.58333333333333,2015,2,56,6,2,2,1,1,40,0,0,209.70894,1,1,2,,4,2,,2,2,2,2,8,8,4,4,3,3,1,7.184181010879757,15,73078000,7,730780,0,0,1,0,2,3.1428571,0,5.3457208,40,12192.38,9.4085665,3.6888795
118392,3,1,1,10,1,24.75,2015,2,47,7,1,1,1,2,56,0,0,146.79626,2,2,2,,3.8,1,,2,2,2,2,10,10,4,4,3,3,1,4.894186585987164,15,73123000,18,731230,0,0,0,0,0,3,0,4.9890456,56,6096.1904,8.7154198,4.0253515
118395,3,1,1,10,1,25.75,2015,2,75,1,9,6,1,1,40,0,0,178.25259,1,1,3,,4,2,,1,2,2,2,1,10,4,4,3,3,1,4.894186585987164,15,73123000,4,731230,0,0,0,0,3,3,0,5.1832018,40,10363.522,9.246047,3.6888795
118399,3,1,1,5,2,22.25,2015,2,55,6,5,5,1,1,50,0,0,157.28171,1,1,2,,4,2,,1,2,2,1,3,5,6,6,5,5,0,15.60341198851199,15,73013000,21,730130,0,0,1,0,0,4,0,5.0580387,50,7315.4282,8.8977413,3.9120231
118411,3,1,1,4,1,24.58333333333333,2015,2,64,1,3,3,1,1,40,1,2,157.28171,1,1,1,2,4.3,1,,2,2,2,1,4,4,6,4,4,4,1,10.48954001429635,15,73042000,8,730420,0,0,1,0,0,3,0,5.0580387,43,8506.3115,9.048564,3.7612002
118416,3,1,1,4,2,22.08333333333333,2015,2,56,6,,2,1,1,40,0,0,163.57298,1,1,2,,3.5,2,,2,2,2,1,7,11,4,4,6,6,0,23.89676787525496,15,73042000,3,730420,0,0,0,0,5,2.1428571,0,5.097259,40,9510.0576,9.1601048,3.6888795
118419,3,1,1,14,1,25.75,2015,2,75,6,9,9,1,2,60,6,6,178.25259,1,1,3,,3.9,2,,2,2,2,1,14,14,6,4,3,5,1,14.42563635043857,15,73137000,6,731370,0,0,0,0,0,2.1428571,0,5.1832018,72,5757.5127,8.6582613,4.2766662
118443,3,2,1,1,2,21.91666666666667,2015,2,59,7,9,4,1,2,24,0,0,83.883575,1,1,1,2,3.5,2,,2,2,2,1,8,8,4,4,4,5,0,77.11994248852831,15,73053000,2,730530,0,0,1,0,0,3.1428571,0,4.42943,24,8128.2534,9.0031013,3.1780539
118455,3,2,1,1,2,22.5,2015,2,68,1,6,6,1,1,40,8,1,136.31081,1,1,2,,3.5,2,,2,2,2,1,8,8,6,6,5,5,0,69.35825675802943,15,73078000,2,730780,0,0,1,0,0,2.2857144,0,4.9149375,49,6469.4258,8.7748423,3.8918202
118475,3,2,1,5,1,25.75,2015,2,91,5,4,4,1,1,60,0,0,230.67984,1,1,2,,3.5,2,,1,2,2,2,1,6,6,4,5,3,1,62.32174308500136,15,73045000,21,730450,0,0,1,0,1,2.2857144,0,5.441031,60,8941.0791,9.0984116,4.0943446
118493,3,2,1,8,1,25.91666666666667,2015,2,56,6,1,1,1,5,66,0,0,262.13617,2,2,2,,3.5,1,,2,2,2,1,1,1,4,4,6,4,1,61.8298479833186,15,73011000,3,730110,0,0,0,0,0,2.5714285,0,5.5688639,66,9236.6514,9.1309347,4.1896548
118498,3,2,1,8,2,21.75,2015,2,46,1,1,1,1,1,40,0,0,188.73805,1,1,2,,3.1,2,,2,2,2,2,8,8,4,4,5,5,0,62.59565166024736,15,73030000,18,730300,0,0,1,0,2,3.8571429,0,5.2403603,40,10973.143,9.3032064,3.6888795
118511,3,2,1,8,1,25.16666666666667,2015,2,56,1,6,3,1,1,48,8,0,188.73805,1,1,2,,3.1,1,,1,2,1,1,8,8,3,4,5,5,1,56.68671271908546,15,73047000,3,730470,0,0,0,0,2,3.7142856,0,5.2403603,56,7837.959,8.9667339,4.0253515
118516,3,2,1,8,1,25.33333333333333,2015,2,56,6,1,1,1,2,24,0,0,62.912682,2,2,2,,2,1,,1,2,2,1,8,8,2,4,5,6,1,52.43292133213696,15,73055000,6,730550,0,0,1,0,3,1,0,4.141748,24,6096.1899,8.7154188,3.1780539
118521,3,2,1,8,1,24.33333333333333,2015,2,52,1,4,3,1,1,40,0,0,188.73805,1,1,2,,3.7,1,,1,2,1,1,8,8,4,4,3,3,1,55.80736490069048,15,73070000,7,730700,0,0,0,0,4,2.7142856,0,5.2403603,40,10973.143,9.3032064,3.6888795
118537,3,2,1,8,2,21.91666666666667,2015,2,47,1,8,8,1,2,45,0,0,178.25259,1,2,2,,3,2,,2,2,2,2,1,1,6,4,4,4,0,65.34839800047273,15,73089000,7,730890,0,0,1,0,1,3.7142856,0,5.1832018,45,9212.0205,9.1282644,3.8066626
118546,3,2,1,8,1,25.08333333333333,2015,2,91,1,2,2,1,2,42,0,0,157.28171,1,1,2,,3.5,1,,1,2,2,2,8,8,6,4,4,4,1,58.57990072566809,15,73091000,5,730910,0,0,1,0,1,3,0,5.0580387,42,8708.8428,9.072094,3.7376697
118551,3,2,1,8,2,22.33333333333333,2015,2,47,7,8,1,1,2,50,0,0,73.398132,2,2,3,,3.9,2,,1,1,2,1,8,8,4,3,5,5,0,67.98656551087787,15,73094000,2,730940,0,0,1,0,4,4.2857141,0,4.2958984,50,3413.8667,8.135601,3.9120231
118555,3,2,1,8,2,22,2015,2,85,1,8,8,6,1,40,0,0,188.73805,1,1,1,2,4.3,2,,2,2,2,2,8,8,6,6,5,5,0,67.98656551087787,15,73094000,22,730940,0,0,0,0,0,3.2857144,0,5.2403603,40,10973.143,9.3032064,3.6888795
118565,3,2,1,8,1,24.08333333333333,2015,2,28,1,6,6,1,1,40,0,0,209.70894,1,1,2,,3.5,1,,2,2,2,2,8,8,6,6,3,4,1,51.98007336576534,15,73098000,23,730980,0,0,0,0,0,3.7142856,0,5.3457208,40,12192.38,9.4085665,3.6888795
118581,3,2,1,8,2,21.91666666666667,2015,2,63,1,7,7,1,1,40,1,0,184.54387,1,1,2,,4.3,2,,1,2,2,1,5,5,4,4,4,4,0,66.58518675990724,15,73111000,9,731110,0,0,1,0,4,4.5714288,0,5.2178874,41,10467.604,9.2560406,3.713572
118592,3,2,1,8,1,27.25,2015,2,75,6,9,6,1,1,40,0,0,262.13617,1,1,2,,4.3,2,,1,2,2,1,12,16,5,4,4,4,1,58.97515317294823,15,73114000,18,731140,0,0,1,0,4,3.5714285,0,5.5688639,40,15240.475,9.6317101,3.6888795
118614,3,2,1,9,2,21.66666666666667,2015,2,75,6,9,8,1,2,50,10,0,209.70894,1,1,1,2,3.7,2,,2,2,2,2,10,5,3,3,5,5,0,61.38596846223334,15,73073000,18,730730,0,0,1,0,0,3.4285715,0,5.3457208,60,8128.2534,9.0031013,4.0943446
118626,3,2,1,9,2,22.33333333333333,2015,2,84,3,2,2,5,2,60,2,2,136.31081,1,1,2,,4,2,,2,2,2,1,9,9,3,4,2,2,,53.1660549075407,15,73140000,12,731400,0,0,0,0,2,3.4285715,0,4.9149375,64,4953.1543,8.5077801,4.1588831
118630,3,2,1,4,1,23.25,2015,2,75,7,1,1,1,1,60,0,0,167.76715,1,1,2,,3.5,1,,1,2,2,2,8,4,4,4,4,4,1,43.82186427174337,15,73042000,6,730420,0,0,1,0,1,3.1428571,0,5.1225772,60,6502.6025,8.7799578,4.0943446
118668,3,2,1,11,1,23.91666666666667,2015,2,55,6,5,5,1,2,48,5,0,199.2235,1,1,2,,2.5,1,,1,2,2,2,11,11,4,4,6,5,1,40.75469071835886,15,73143000,13,731430,0,0,1,0,1,2.7142856,0,5.2944274,53,8741.707,9.075861,3.9702919
118672,3,2,1,2,2,22.41666666666667,2015,2,47,7,6,2,1,1,40,3,1,141.55354,1,2,2,,3.5,2,,1,2,2,2,2,2,4,4,3,4,0,51.09447320206927,15,73005000,16,730050,0,0,1,0,1,2.7142856,0,4.9526782,44,7481.6885,8.9202137,3.7841897
118697,3,2,1,3,2,24.08333333333333,2015,2,46,1,2,2,1,1,50,2,0,146.79626,1,1,2,,3.3,1,,2,2,2,2,3,3,5,4,7,7,0,47.60921717225801,15,73016000,6.5,730160,0,0,1,0,0,2.5714285,0,4.9890456,52,6565.1279,8.7895269,3.9512436
118715,3,2,1,7,1,27.91666666666667,2014,8,30,9,6,6,1,1,40,20,4,356.50519,1,1,2,,3.2,1,,1,2,1,1,7,7,3,3,4,4,1,53.06338491872557,15,73108000,23,731080,0,0,1,0,1,3,0,5.876349,64,12954.403,9.4691906,4.1588831
118730,3,2,1,14,2,22.16666666666667,2015,2,72,2,1,1,1,1,40,0,0,241.16528,1,1,2,,3.9,2,,2,2,2,2,14,14,5,4,5,5,0,39.09659890109841,15,73046000,11,730460,0,0,1,0,2,3.7142856,0,5.4854827,40,14021.237,9.5483284,3.6888795
118734,2,2,1,15,1,27.41666666666667,2014,8,94,6,3,3,4,1,40,8,1,188.73805,1,1,1,2,3.5,1,,1,2,2,2,15,15,4,4,4,4,1,36.42983524585574,15,72002000,20,720020,0,0,1,0,0,3,0,5.2403603,49,8957.667,9.1002655,3.8918202
118740,3,2,1,15,1,24.58333333333333,2015,2,30,1,5,5,1,1,40,5,2,262.13617,1,1,2,,2.9,1,,2,2,2,2,15,7,4,3,3,3,1,37.35167569899553,15,73128000,44,731280,0,0,1,0,0,3,0,5.5688639,47,12970.617,9.4704418,3.8501475
118752,3,2,1,12,1,27.33333333333333,2015,2,72,2,3,3,1,1,40,0,0,209.70894,1,1,2,,3.9,1,,2,2,2,1,12,12,6,4,5,5,1,40.24826532511835,15,73117000,17,731170,0,0,0,0,2,3.1428571,0,5.3457208,40,12192.38,9.4085665,3.6888795
118762,3,2,1,16,2,22.16666666666667,2015,2,90,1,3,3,1,1,54,6,0,157.28171,1,1,2,,3.6,2,,1,2,2,2,16,16,3,3,4,4,0,40.35945957597806,15,73119000,18,731190,0,0,0,0,0,2.8571429,0,5.0580387,60,6096.1904,8.7154198,4.0943446
118772,3,2,1,1,2,23.66666666666667,2014,8,56,6,9,3,1,1,35,0,0,136.31081,1,1,2,,3.3,1,,1,2,2,1,5,5,6,6,6,6,0,81.60908931655966,15,73141000,19,731410,0,0,1,0,1,3.4285715,0,4.9149375,35,9057.1963,9.1113148,3.5553482
118796,3,2,1,8,1,24.91666666666667,2015,2,75,7,3,3,1,1,40,0,0,157.28171,1,1,2,,4.1,1,,2,1,2,1,1,1,6,4,8,8,1,53.74722929790673,15,73055000,23,730550,0,0,1,0,5,3.7142856,0,5.0580387,40,9144.2852,9.1208839,3.6888795
118828,3,2,1,4,1,27.25,2015,2,55,6,7,7,1,1,48,1,0,209.70894,1,1,3,,3,2,,1,2,2,2,8,4,3,4,4,4,1,37.22683409816724,15,73043000,22,730430,0,0,1,0,6,3.1428571,0,5.3457208,49,9952.9639,9.2056255,3.8918202
118836,3,2,1,11,2,21.91666666666667,2015,2,55,1,7,7,1,2,40,0,0,136.31081,1,1,3,,3,2,,1,2,2,1,7,1,6,4,4,4,0,59.7750289918517,15,73130000,19,731300,0,0,1,0,0,3.1428571,0,4.9149375,40,7925.0469,8.9777832,3.6888795
118841,3,2,1,17,2,22.66666666666667,2015,2,51,6,9,9,1,1,20,2,2,209.70894,1,1,1,2,3.5,2,,2,2,2,1,16,1,5,5,6,6,0,47.12096762234649,15,73109000,24,731090,0,0,1,0,1,3,0,5.3457208,24,20320.633,9.9193916,3.1780539
118855,3,2,1,3,1,23.83333333333333,2015,2,85,6,9,3,1,2,40,20,2,398.44699,1,1,2,,4.1,1,,1,2,2,2,10,10,6,4,8,8,1,46.28605979323037,15,73016000,1,730160,0,0,1,0,0,2.8571429,0,5.9875746,62,14945.499,9.6121655,4.1271343
118860,3,2,1,3,1,23.75,2015,2,56,6,1,1,1,2,77,0,0,178.25259,2,2,2,,3.5,1,,1,2,2,1,14,3,6,5,6,6,1,49.64735533022973,15,73033000,8.5,730330,0,0,0,0,0,2,0,5.1832018,77,5383.6484,8.5911217,4.3438053
118862,3,2,1,3,1,25.16666666666667,2015,2,47,7,9,5,1,1,40,0,0,199.2235,1,1,1,2,3.5,1,,2,2,2,1,3,3,6,6,5,5,1,43.27184293278872,15,73036000,17,730360,0,0,1,0,0,3.2857144,0,5.2944274,40,11582.762,9.3572731,3.6888795
118866,3,2,1,3,1,24.33333333333333,2015,2,71,1,3,3,1,1,48,0,0,262.13617,1,1,2,,3.5,1,,2,2,2,2,3,3,6,4,4,4,1,52.65564960026845,15,73104000,14,731040,0,0,1,0,0,3.8571429,0,5.5688639,48,12700.396,9.4493885,3.871201
118884,3,2,1,15,2,22.33333333333333,2015,2,23,1,3,3,1,1,45,0,0,157.28171,1,1,2,,3.8,2,,1,2,2,1,8,15,6,5,5,5,0,43.75578881207432,15,73129000,8,731290,0,0,1,0,0,3,0,5.0580387,45,8128.2534,9.0031013,3.8066626
118897,3,2,1,13,2,22.08333333333333,2015,2,42,1,3,3,1,1,50,0,0,157.28171,1,1,2,,3.8,2,,1,2,2,1,1,13,3,2,6,6,0,42.11496826196787,15,73087000,8,730870,0,0,0,0,3,2.8571429,0,5.0580387,50,7315.4282,8.8977413,3.9120231
118922,3,2,1,8,1,23.83333333333333,2015,2,71,1,8,4,1,1,40,1,0,146.79626,1,1,2,,3.5,1,,2,2,2,1,11,1,4,4,4,4,1,47.11098653613986,15,73011000,5,730110,0,0,1,0,3,3.7142856,0,4.9890456,41,8326.5039,9.0271988,3.713572
118953,3,2,1,8,1,23.83333333333333,2015,2,21,1,6,5,1,2,40,5,0,199.2235,1,1,1,2,4,1,,1,2,2,1,1,1,4,3,5,4,1,42.89544707140456,15,73089000,17,730890,0,0,1,0,0,3.2857144,0,5.2944274,45,10295.788,9.2394905,3.8066626
118954,3,2,1,8,2,21.66666666666667,2015,2,71,1,1,1,1,1,40,1,1,125.82536,1,1,3,,3.9,2,,1,1,2,1,1,1,2,4,2,2,0,49.79187962840202,15,73089000,9,730890,0,0,1,0,1,3.5714285,0,4.8348951,42,6967.0742,8.8489504,3.7376697
118966,3,2,1,8,2,22.25,2015,2,10,1,3,3,1,1,40,5,0,157.28171,1,1,2,,2.9,2,,2,2,2,1,1,11,6,5,4,4,0,54.23767599827895,15,73106000,17,731060,0,0,1,0,2,3.1428571,0,5.0580387,45,8128.2534,9.0031013,3.8066626
118967,3,2,1,8,1,25.5,2015,2,42,9,6,6,1,1,40,8,4,209.70894,1,1,2,,3.8,1,,2,2,1,2,8,8,3,3,5,5,1,39.06269719513318,15,73107000,17,731070,0,0,1,0,5,2.7142856,0,5.3457208,52,9378.7539,9.1462021,3.9512436
118976,3,2,1,8,2,22.41666666666667,2015,2,71,1,2,2,1,1,40,0,0,141.55354,1,1,2,,.3,2,,1,2,2,1,8,8,5,4,4,4,0,57.61916755583807,15,73136000,23,731360,0,0,1,0,3,2.2857144,0,4.9526782,40,8229.8574,9.0155239,3.6888795
118998,3,2,1,10,2,21.83333333333333,2015,2,47,1,9,6,1,1,40,0,0,209.70894,1,1,3,,3.8,2,,1,2,2,1,10,10,6,4,7,7,0,38.6762947824339,15,73134000,18,731340,0,0,0,0,2,4.1428571,0,5.3457208,40,12192.38,9.4085665,3.6888795
118999,3,2,1,11,2,22.66666666666667,2015,2,71,1,4,3,4,1,40,0,0,134.21373,1,1,2,,3.8,2,,1,2,2,1,8,11,4,3,3,3,0,37.4403009343842,15,73090000,22,730900,0,0,1,0,1,4,0,4.8994336,40,7803.124,8.9622793,3.6888795
119003,3,2,1,2,1,25.58333333333333,2015,2,41,1,3,2,1,1,40,0,0,157.28171,1,1,2,,4.2,1,,1,2,2,1,2,2,4,4,4,4,1,33.16790068918058,15,73067000,5,730670,0,0,0,0,3,4,0,5.0580387,40,9144.2852,9.1208839,3.6888795
119016,3,2,1,14,2,22.5,2015,2,90,1,2,2,4,1,40,8,4,125.82536,1,1,2,,3.5,2,,2,2,2,1,4,14,4,5,3,3,0,35.21194607337176,15,73021000,18,730210,0,0,1,0,0,3.4285715,0,4.8348951,52,5627.2524,8.6353769,3.9512436
119024,3,2,1,15,2,21.66666666666667,2015,2,26,1,6,6,1,1,40,0,0,136.31081,1,1,2,,3.8,2,,2,2,2,1,15,15,4,4,4,4,0,32.52455680159121,15,73129000,8,731290,0,0,1,0,0,3,0,4.9149375,40,7925.0469,8.9777832,3.6888795
119025,3,2,1,15,2,25,2015,2,25,1,7,7,1,1,40,0,0,218.09731,1,1,2,,4.2,2,,1,2,2,1,15,15,3,3,3,3,0,32.52455680159121,15,73129000,25,731290,0,0,1,0,0,3,0,5.3849411,40,12680.076,9.4477873,3.6888795
119043,3,2,1,1,2,24.25,2015,2,64,1,9,9,1,2,7,0,0,104.85447,1,1,1,3,3.7,1,,1,2,2,2,1,1,4,6,6,3,0,36.78737862775586,15,73064000,10,730640,0,0,1,0,2,2.1428571,0,4.6525736,7,34835.371,10.458388,1.9459101
119071,3,2,1,2,1,25.66666666666667,2014,8,47,5,2,2,1,1,45,1,2,209.70894,1,1,2,,3,1,,2,2,2,2,2,2,7,7,8,8,1,20.82073570087706,15,73067000,15.5,730670,0,0,0,0,1,3,0,5.3457208,48,10160.316,9.2262449,3.871201
119095,3,2,1,8,1,26.08333333333333,2014,8,75,6,6,3,1,1,45,0,0,188.73805,1,1,2,,4,1,,2,2,2,1,5,5,4,4,2,2,1,17.46610480409403,15,73114000,2,731140,0,0,1,0,0,2,0,5.2403603,45,9753.9043,9.1854229,3.8066626
119143,3,2,1,8,1,23.33333333333333,2015,2,47,6,9,9,1,1,40,0,0,125.82536,1,1,2,,4.4,2,,2,2,2,1,1,8,4,4,4,4,1,46.07482103760069,15,73007000,10,730070,0,0,0,0,2,4.2857141,0,4.8348951,40,7315.4282,8.8977413,3.6888795
119147,3,2,1,8,2,22.33333333333333,2015,2,87,3,2,2,1,1,40,0,0,157.28171,1,1,2,,4,2,,2,2,2,1,1,1,4,4,6,6,0,65.37199720901619,15,73011000,21,730110,0,0,1,0,1,3.8571429,0,5.0580387,40,9144.2852,9.1208839,3.6888795
119167,3,2,1,8,2,22,2015,2,56,6,9,2,1,2,40,0,0,188.73805,1,1,2,,3.7,2,,2,2,2,1,8,8,6,6,4,4,0,59.00447314600014,15,73070000,33,730700,0,0,1,0,2,3,0,5.2403603,40,10973.143,9.3032064,3.6888795
119168,3,2,1,8,2,23.58333333333333,2015,2,87,3,5,1,3,1,40,0,0,152.03899,1,1,3,,4,2,,1,2,1,1,5,8,4,4,6,6,0,59.00447314600014,15,73070000,42,730700,0,0,1,0,2,4.5714288,0,5.024137,40,8839.4756,9.0869827,3.6888795
119170,3,2,1,8,1,24.91666666666667,2015,2,87,3,5,5,4,1,40,10,1,272.62161,1,1,2,,2.8,1,,1,2,2,1,8,8,3,2,4,4,1,56.10225079233579,15,73085000,16,730850,0,0,0,0,3,3.4285715,0,5.6080847,51,12431.446,9.4279842,3.9318256
119191,3,2,1,8,2,23.33333333333333,2015,2,20,9,5,5,1,2,40,18,4,188.73805,1,1,3,,4.4,2,,1,2,2,1,8,8,4,4,3,3,0,64.83698216281513,15,73106000,2,731060,0,0,1,0,4,4,0,5.2403603,62,7079.4468,8.8649511,4.1271343
119194,3,2,1,8,1,24.58333333333333,2015,2,87,3,6,3,1,1,10,4,4,241.16528,1,1,2,,3.7,1,,2,2,1,1,1,8,7,6,4,3,1,53.71730277724682,15,73114000,9,731140,0,0,1,0,3,3.2857144,0,5.4854827,18,31158.305,10.346836,2.8903718
119199,3,2,1,8,1,23.91666666666667,2015,2,59,5,2,2,1,1,35,0,0,157.28171,1,1,2,,3.8,1,,2,2,2,1,1,1,3,6,4,3,1,59.33899745057015,15,73136000,8,731360,0,0,1,0,0,3,0,5.0580387,35,10450.611,9.2544155,3.5553482
119214,3,2,1,9,2,23.5,2015,2,86,4,4,4,1,1,40,0,0,146.79626,1,1,3,,3,2,,1,2,2,1,9,9,4,4,2,2,0,55.91317136814978,15,73073000,3,730730,0,0,0,0,0,3,0,4.9890456,40,8534.667,9.0518913,3.6888795
119222,3,2,1,9,2,23,2015,2,85,1,2,2,1,1,40,0,0,146.79626,1,1,2,,3.9,2,,2,2,2,2,9,9,6,4,3,3,0,51.12476093510928,15,73135000,43,731350,0,0,0,0,0,2.8571429,0,4.9890456,40,8534.667,9.0518913,3.6888795
119224,3,2,1,9,2,22,2015,2,47,7,1,1,1,1,60,0,0,136.31081,1,1,2,,.4,2,,2,2,2,1,9,9,2,2,2,3,0,48.42613987514378,15,73140000,5.5,731400,0,0,0,0,2,2.8571429,0,4.9149375,60,5283.3647,8.5723181,4.0943446
119247,3,2,1,10,2,21.66666666666667,2015,2,64,1,5,2,1,1,40,0,0,178.25259,1,1,1,1,3,2,,1,2,1,1,10,10,4,5,5,5,0,39.29485288249115,15,73039000,27,730390,0,0,1,0,0,3.2857144,0,5.1832018,40,10363.522,9.246047,3.6888795
119261,3,2,1,11,2,21.58333333333333,2015,2,87,3,2,2,1,1,50,2,8,178.25259,1,1,2,,4.1,2,,1,2,2,1,8,8,6,6,6,6,0,53.1144690145918,15,73130000,21,731300,0,0,1,0,2,4.1428571,0,5.1832018,60,6909.0151,8.8405828,4.0943446
119282,3,2,1,2,2,22,2015,2,87,3,8,3,5,2,40,0,0,141.55354,1,1,3,,4,2,,1,2,2,1,2,2,4,4,4,4,0,41.80507909403082,15,73067000,12,730670,0,0,1,0,0,3.4285715,0,4.9526782,40,8229.8574,9.0155239,3.6888795
119294,3,2,1,3,1,25.58333333333333,2015,2,87,3,6,2,4,1,40,0,0,125.82536,2,2,2,,3,1,,1,2,2,2,3,3,4,4,3,4,1,46.72442837487549,15,73034000,17,730340,0,0,0,0,0,2.5714285,0,4.8348951,40,7315.4282,8.8977413,3.6888795
119295,3,2,1,3,2,22.25,2015,2,87,3,3,3,1,1,45,4,0,146.79626,1,1,2,,3.5,2,,2,2,2,1,3,3,4,4,4,4,0,49.26480759326157,15,73034000,18,730340,0,0,1,0,0,3,0,4.9890456,49,6967.0747,8.8489504,3.8918202
119308,3,2,1,3,1,23.58333333333333,2015,2,87,3,3,3,4,1,40,2,0,157.28171,1,1,2,,4.1,1,,2,2,1,1,3,3,4,4,4,3,1,46.78843155385324,15,73104000,15,731040,0,0,1,0,0,4,0,5.0580387,42,8708.8428,9.072094,3.7376697
119348,3,2,1,14,2,26.08333333333333,2015,2,26,9,9,9,1,1,40,0,0,230.67984,1,1,1,2,3.6,2,,2,2,2,1,3,14,4,4,3,3,0,42.09292330723502,15,73021000,60,730210,0,0,0,0,0,3.8571429,0,5.441031,40,13411.618,9.5038767,3.6888795
119478,3,2,1,1,2,22,2015,2,62,1,6,6,1,1,40,16,2,199.2235,1,1,2,,3.7,2,,1,2,2,2,1,1,5,5,5,5,0,34.67345933972565,15,73088000,11,730880,0,0,1,0,2,1.8571428,0,5.2944274,58,7988.1113,8.9857092,4.0604429
119480,3,2,1,1,2,23.41666666666667,2015,2,41,1,2,2,1,1,40,0,0,178.25259,1,1,2,,3,2,,2,2,2,1,8,8,4,4,4,4,0,37.97132236153036,15,73112000,19,731120,0,0,0,0,2,4,0,5.1832018,40,10363.522,9.246047,3.6888795
119495,3,2,1,8,2,22.58333333333333,2015,2,10,1,9,7,1,1,40,0,0,230.67984,1,1,1,1,4,2,,2,2,2,1,11,11,3,3,4,3,0,30.87681236218153,15,73055000,7,730550,0,0,1,0,4,3.2857144,0,5.441031,40,13411.618,9.5038767,3.6888795
119506,3,2,1,8,2,21.75,2015,2,28,1,9,9,1,1,40,0,0,262.13617,1,1,1,2,4.3,2,,1,2,2,1,8,8,4,3,5,4,0,36.27107678996578,15,73085000,24,730850,0,0,1,0,0,5,0,5.5688639,40,15240.475,9.6317101,3.6888795
119534,3,2,1,8,2,23,2015,2,73,5,7,5,1,2,54,14,2,188.73805,1,1,3,,3.5,2,,2,2,2,1,1,1,3,3,0,0,0,21.89398700946168,15,73040000,17,730400,0,0,0,0,4,2.4285715,0,5.2403603,70,6270.3672,8.7435904,4.2484951
119540,3,2,1,8,1,26.5,2015,2,20,7,2,2,1,2,54,0,0,209.70894,2,2,2,,3.5,1,,2,2,2,2,1,8,4,4,3,3,1,17.01829590091942,15,73051000,8,730510,0,0,1,0,0,3.2857144,0,5.3457208,54,9031.3926,9.1084614,3.9889841
119545,3,2,1,8,1,26.41666666666667,2015,2,63,5,5,5,1,1,40,5,1,209.70894,1,1,2,,4.2,1,,1,1,2,2,10,1,5,3,3,3,1,17.01829590091942,15,73051000,21,730510,0,0,1,0,1,3.1428571,0,5.3457208,46,10602.069,9.2688046,3.8286414
